industry,industry_rank,anchor_store_rank,entity_path,business_date,enterprise_id,enterprise_name,store_id,region_name,store_name,worker_id,worker_name,job_id,job_title,arrange_model,arranged_start_time,arranged_end_time,attendance_start_time,attendance_end_time,is_attendance,is_absent,is_late,reissue_card_count,total_time,execute_status_name,confirm_status_name
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_177072,worker_221778,,,普通排班,2026-05-22T06:00:00,2026-05-22T12:00:00,2026-05-22T05:35:00,2026-05-22T12:08:00,是,否,否,0,6.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_040104,worker_975877,,,普通排班,2026-05-22T06:00:00,2026-05-22T14:00:00,2026-05-22T05:56:00,2026-05-22T14:07:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_736275,worker_160018,,,普通排班,2026-05-22T06:00:00,2026-05-22T14:00:00,2026-05-22T05:47:00,2026-05-22T14:05:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_103146,worker_470693,,,普通排班,2026-05-22T06:00:00,2026-05-22T14:00:00,2026-05-22T05:35:00,2026-05-22T14:02:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_389774,worker_128852,,,普通排班,2026-05-22T06:00:00,2026-05-22T12:00:00,2026-05-22T05:57:00,2026-05-22T12:16:00,是,否,否,0,6.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_365387,worker_219471,,,普通排班,2026-05-22T07:00:00,2026-05-22T15:00:00,2026-05-22T06:50:00,2026-05-22T15:03:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_438319,worker_229560,,,普通排班,2026-05-22T07:00:00,2026-05-22T15:00:00,2026-05-22T06:53:00,2026-05-22T15:09:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_543276,worker_928594,,,普通排班,2026-05-22T07:00:00,2026-05-22T14:30:00,2026-05-22T06:52:00,2026-05-22T14:37:00,是,否,否,0,6.5,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_114896,worker_769109,,,普通排班,2026-05-22T07:00:00,2026-05-22T15:00:00,2026-05-22T06:50:00,2026-05-22T15:04:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_080416,worker_742146,,,普通排班,2026-05-22T07:00:00,2026-05-22T14:30:00,2026-05-22T06:55:00,2026-05-22T14:42:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_874367,worker_049897,,,普通排班,2026-05-22T07:00:00,2026-05-22T12:00:00,2026-05-22T06:21:00,2026-05-22T12:04:00,是,否,否,0,5.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_238678,worker_899306,,,普通排班,2026-05-22T07:00:00,2026-05-22T19:00:00,2026-05-22T06:51:00,2026-05-22T19:04:00,是,否,否,0,11.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_667233,worker_009373,,,普通排班,2026-05-22T07:00:00,2026-05-22T12:00:00,2026-05-22T06:52:00,2026-05-22T12:03:00,是,否,否,0,5.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_847866,worker_101639,,,普通排班,2026-05-22T07:00:00,2026-05-22T15:00:00,2026-05-22T06:52:00,2026-05-22T15:35:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_713810,worker_643119,,,普通排班,2026-05-22T07:00:00,2026-05-22T15:00:00,2026-05-22T06:55:00,2026-05-22T15:08:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_388058,worker_777751,,,普通排班,2026-05-22T07:00:00,2026-05-22T14:00:00,2026-05-22T06:29:00,2026-05-22T14:10:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_427749,worker_600056,,,普通排班,2026-05-22T07:00:00,2026-05-22T15:00:00,2026-05-22T06:55:00,2026-05-22T15:07:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_140055,worker_790828,,,普通排班,2026-05-22T07:30:00,2026-05-22T14:00:00,2026-05-22T07:20:00,2026-05-22T14:16:00,是,否,否,0,5.5,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_232463,worker_909848,,,普通排班,2026-05-22T08:00:00,2026-05-22T16:00:00,2026-05-22T07:48:00,2026-05-22T16:52:00,是,否,否,0,7.5,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_110361,worker_304864,,,普通排班,2026-05-22T08:00:00,2026-05-22T16:00:00,2026-05-22T07:24:00,2026-05-22T17:41:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_560232,worker_438373,,,普通排班,2026-05-22T08:00:00,2026-05-22T16:00:00,2026-05-22T07:37:00,2026-05-22T16:47:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_166765,worker_389395,,,普通排班,2026-05-22T08:00:00,2026-05-22T16:00:00,2026-05-22T07:37:00,2026-05-22T18:37:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_701547,worker_987244,,,普通排班,2026-05-22T08:00:00,2026-05-22T16:00:00,2026-05-22T07:10:00,2026-05-22T19:41:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_612326,worker_923338,,,普通排班,2026-05-22T08:00:00,2026-05-22T16:00:00,2026-05-22T07:45:00,2026-05-22T20:13:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_304305,worker_415293,,,普通排班,2026-05-22T09:00:00,2026-05-22T17:00:00,2026-05-22T08:41:00,2026-05-22T17:00:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_208313,worker_962342,,,普通排班,2026-05-22T10:00:00,2026-05-22T18:00:00,2026-05-22T09:08:00,2026-05-22T20:28:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_114251,worker_005002,,,普通排班,2026-05-22T14:00:00,2026-05-22T22:00:00,2026-05-22T13:54:00,2026-05-22T22:34:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_765511,worker_064804,,,普通排班,2026-05-22T14:00:00,2026-05-22T22:00:00,2026-05-22T13:50:00,2026-05-22T22:16:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_534443,worker_581496,,,普通排班,2026-05-22T14:00:00,2026-05-22T22:00:00,2026-05-22T13:48:00,2026-05-22T22:20:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_026198,worker_860373,,,普通排班,2026-05-22T14:00:00,2026-05-22T22:00:00,2026-05-22T13:48:00,2026-05-22T22:13:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_151122,worker_670361,,,普通排班,2026-05-22T14:00:00,2026-05-22T22:00:00,2026-05-22T13:47:00,2026-05-22T22:02:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_744281,worker_001006,,,普通排班,2026-05-22T14:00:00,2026-05-22T22:00:00,2026-05-22T13:51:00,2026-05-22T22:07:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_817824,worker_477094,,,普通排班,2026-05-22T14:00:00,2026-05-22T22:00:00,2026-05-22T13:42:00,2026-05-22T22:03:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_932018,worker_132001,,,普通排班,2026-05-22T14:00:00,2026-05-22T22:00:00,2026-05-22T13:56:00,2026-05-22T22:01:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_531888,worker_514907,,,普通排班,2026-05-22T14:00:00,2026-05-22T22:00:00,2026-05-22T13:51:00,2026-05-22T22:16:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_369389,worker_646740,,,普通排班,2026-05-22T14:00:00,2026-05-22T22:00:00,2026-05-22T13:50:00,2026-05-22T22:22:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_540987,worker_505966,,,普通排班,2026-05-22T14:00:00,2026-05-22T22:00:00,2026-05-22T13:55:00,2026-05-22T22:04:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_329161,worker_224192,,,普通排班,2026-05-22T14:00:00,2026-05-22T21:00:00,2026-05-22T13:57:00,2026-05-22T21:01:00,是,否,否,0,6.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_710982,worker_033692,,,普通排班,2026-05-22T14:00:00,2026-05-22T22:00:00,2026-05-22T13:42:00,2026-05-22T22:41:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_592315,worker_231466,,,普通排班,2026-05-22T14:00:00,2026-05-22T22:00:00,2026-05-22T13:56:00,2026-05-22T22:03:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_058490,worker_078848,,,普通排班,2026-05-22T14:30:00,2026-05-22T22:00:00,2026-05-22T14:20:00,2026-05-22T22:07:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_727711,worker_207193,,,普通排班,2026-05-22T14:30:00,2026-05-22T22:00:00,2026-05-22T14:23:00,2026-05-22T22:08:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_492134,worker_690060,,,普通排班,2026-05-22T15:00:00,2026-05-22T22:00:00,2026-05-22T14:51:00,2026-05-22T22:00:00,是,否,否,0,6.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_599368,worker_795326,,,普通排班,2026-05-22T15:00:00,2026-05-22T23:00:00,2026-05-22T14:56:00,2026-05-22T23:01:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_467902,worker_139880,,,普通排班,2026-05-22T15:00:00,2026-05-22T22:00:00,2026-05-22T14:51:00,2026-05-22T22:00:00,是,否,否,0,6.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_478425,worker_763144,,,普通排班,2026-05-22T15:30:00,2026-05-22T22:00:00,2026-05-22T15:25:00,2026-05-22T22:08:00,是,否,否,0,6.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_667233,worker_009373,,,普通排班,2026-05-22T16:00:00,2026-05-22T18:00:00,2026-05-22T16:00:00,2026-05-22T19:05:00,是,否,否,0,2.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_038286,worker_812901,,,普通排班,2026-05-22T18:00:00,2026-05-22T21:00:00,2026-05-22T17:47:00,2026-05-22T21:01:00,是,否,否,0,3.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_386559,worker_039863,,,普通排班,2026-05-22T18:00:00,2026-05-22T22:00:00,2026-05-22T17:43:00,2026-05-22T22:14:00,是,否,否,0,4.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_054308,worker_077711,,,普通排班,2026-05-22T18:00:00,2026-05-22T23:00:00,2026-05-22T17:48:00,2026-05-22T23:02:00,是,否,否,0,5.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-22,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_447825,worker_533489,,,普通排班,2026-05-22T19:00:00,2026-05-23T07:00:00,2026-05-22T18:48:00,2026-05-23T07:02:00,是,否,否,0,11.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_283527,worker_796695,,,普通排班,2026-05-23T06:00:00,2026-05-23T14:00:00,2026-05-23T05:01:00,2026-05-23T15:30:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_935691,worker_423673,,,普通排班,2026-05-23T06:00:00,2026-05-23T14:00:00,2026-05-23T05:49:00,2026-05-23T15:16:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_236304,worker_419813,,,普通排班,2026-05-23T06:00:00,2026-05-23T12:00:00,2026-05-23T05:25:00,2026-05-23T12:25:00,是,否,否,0,6.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_176785,worker_417494,,,普通排班,2026-05-23T06:00:00,2026-05-23T14:00:00,2026-05-23T05:57:00,2026-05-23T14:02:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_177072,worker_221778,,,普通排班,2026-05-23T06:00:00,2026-05-23T12:00:00,2026-05-23T05:33:00,2026-05-23T12:14:00,是,否,否,0,6.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_534443,worker_581496,,,普通排班,2026-05-23T06:00:00,2026-05-23T14:00:00,2026-05-23T05:49:00,2026-05-23T14:20:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_736275,worker_160018,,,普通排班,2026-05-23T06:00:00,2026-05-23T14:00:00,2026-05-23T05:50:00,2026-05-23T16:49:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_906076,worker_943678,,,普通排班,2026-05-23T06:00:00,2026-05-23T14:00:00,2026-05-23T05:54:00,2026-05-23T16:50:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_389774,worker_128852,,,普通排班,2026-05-23T06:00:00,2026-05-23T12:00:00,2026-05-23T05:57:00,2026-05-23T12:19:00,是,否,否,0,6.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_365387,worker_219471,,,普通排班,2026-05-23T07:00:00,2026-05-23T15:00:00,2026-05-23T06:52:00,2026-05-23T15:08:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_438319,worker_229560,,,普通排班,2026-05-23T07:00:00,2026-05-23T15:00:00,2026-05-23T06:53:00,2026-05-23T15:15:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_874367,worker_049897,,,普通排班,2026-05-23T07:00:00,2026-05-23T15:00:00,2026-05-23T06:35:00,2026-05-23T15:10:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_040104,worker_975877,,,普通排班,2026-05-23T07:00:00,2026-05-23T14:00:00,2026-05-23T06:56:00,2026-05-23T14:08:00,是,否,否,0,6.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_847866,worker_101639,,,普通排班,2026-05-23T07:00:00,2026-05-23T15:00:00,2026-05-23T06:50:00,2026-05-23T15:24:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_713810,worker_643119,,,普通排班,2026-05-23T07:00:00,2026-05-23T15:00:00,2026-05-23T06:54:00,2026-05-23T15:11:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_388058,worker_777751,,,普通排班,2026-05-23T07:00:00,2026-05-23T14:00:00,2026-05-23T06:32:00,2026-05-23T14:29:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_427749,worker_600056,,,普通排班,2026-05-23T07:00:00,2026-05-23T15:00:00,2026-05-23T06:50:00,2026-05-23T16:12:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_304305,worker_415293,,,普通排班,2026-05-23T07:00:00,2026-05-23T15:00:00,2026-05-23T06:39:00,2026-05-23T15:08:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_140055,worker_790828,,,普通排班,2026-05-23T07:30:00,2026-05-23T14:00:00,2026-05-23T07:24:00,2026-05-23T15:20:00,是,否,否,0,5.5,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_166765,worker_389395,,,普通排班,2026-05-23T07:30:00,2026-05-23T15:30:00,2026-05-23T07:11:00,2026-05-23T17:15:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_232463,worker_909848,,,普通排班,2026-05-23T08:00:00,2026-05-23T16:00:00,2026-05-23T07:45:00,2026-05-23T16:23:00,是,否,否,0,7.5,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_110361,worker_304864,,,普通排班,2026-05-23T08:00:00,2026-05-23T16:00:00,2026-05-23T07:56:00,2026-05-23T17:26:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_128322,worker_168978,,,普通排班,2026-05-23T08:00:00,2026-05-23T15:00:00,2026-05-23T07:47:00,2026-05-23T15:22:00,是,否,否,0,6.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_701547,worker_987244,,,普通排班,2026-05-23T08:00:00,2026-05-23T16:00:00,2026-05-23T07:58:00,2026-05-23T16:12:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_612326,worker_923338,,,普通排班,2026-05-23T08:00:00,2026-05-23T16:00:00,2026-05-23T07:45:00,2026-05-23T16:00:00,是,否,否,1,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_083693,worker_483553,,,普通排班,2026-05-23T09:30:00,2026-05-23T12:30:00,2026-05-23T09:15:00,2026-05-23T13:06:00,是,否,否,0,3.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_208313,worker_962342,,,普通排班,2026-05-23T10:00:00,2026-05-23T18:00:00,2026-05-23T09:17:00,2026-05-23T20:21:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_478425,worker_763144,,,普通排班,2026-05-23T11:00:00,2026-05-23T14:30:00,2026-05-23T10:49:00,2026-05-23T15:17:00,是,否,否,0,3.5,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_560232,worker_438373,,,普通排班,2026-05-23T12:00:00,2026-05-23T20:00:00,2026-05-23T11:23:00,2026-05-23T21:38:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_543276,worker_928594,,,普通排班,2026-05-23T13:00:00,2026-05-23T21:00:00,2026-05-23T12:51:00,2026-05-23T21:20:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_114251,worker_005002,,,普通排班,2026-05-23T14:00:00,2026-05-23T22:00:00,2026-05-23T13:55:00,2026-05-23T22:09:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_765511,worker_064804,,,普通排班,2026-05-23T14:00:00,2026-05-23T22:00:00,2026-05-23T13:51:00,2026-05-23T22:14:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_553607,worker_592296,,,普通排班,2026-05-23T14:00:00,2026-05-23T22:00:00,2026-05-23T13:48:00,2026-05-23T22:02:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_026198,worker_860373,,,普通排班,2026-05-23T14:00:00,2026-05-23T22:00:00,2026-05-23T13:48:00,2026-05-23T22:02:00,是,否,否,0,7.0,,是
商超,3,4,Y市白鹭商超门店,2026-05-23,enterprise_ref_184656,合成运营主体_184656,store_ref_652606,Y市,Y市白鹭商超门店,worker_ref_151122,worker_670361,,,普通排班,2026-05-23T14:00:00,2026-05-23T22:00:00,2026-05-23T13:49:00,2026-05-23T22:04:00,是,否,否,0,7.0,,是
